"Currency:","USD","USD","USD","USD","BRL","CAD","CNY","DKK","HKD","INR","JPY","MYR","MXN","NOK","ZAR","SGD","KRW","LKR","SEK","CHF","TWD","THB","VEB"
"Unique Identifier: ","H10/H10/RXI$US_N.M.AL","H10/H10/RXI$US_N.M.EU","H10/H10/RXI$US_N.M.NZ","H10/H10/RXI$US_N.M.UK","H10/H10/RXI_N.M.BZ","H10/H10/RXI_N.M.CA","H10/H10/RXI_N.M.CH","H10/H10/RXI_N.M.DN","H10/H10/RXI_N.M.HK","H10/H10/RXI_N.M.IN","H10/H10/RXI_N.M.JA","H10/H10/RXI_N.M.MA","H10/H10/RXI_N.M.MX","H10/H10/RXI_N.M.NO","H10/H10/RXI_N.M.SF","H10/H10/RXI_N.M.SI","H10/H10/RXI_N.M.KO","H10/H10/RXI_N.M.SL","H10/H10/RXI_N.M.SD","H10/H10/RXI_N.M.SZ","H10/H10/RXI_N.M.TA","H10/H10/RXI_N.M.TH","H10/H10/RXI_N.M.VE"
"Time Period","RXI$US_N.M.AL","RXI$US_N.M.EU","RXI$US_N.M.NZ","RXI$US_N.M.UK","RXI_N.M.BZ","RXI_N.M.CA","RXI_N.M.CH","RXI_N.M.DN","RXI_N.M.HK","RXI_N.M.IN","RXI_N.M.JA","RXI_N.M.MA","RXI_N.M.MX","RXI_N.M.NO","RXI_N.M.SF","RXI_N.M.SI","RXI_N.M.KO","RXI_N.M.SL","RXI_N.M.SD","RXI_N.M.SZ","RXI_N.M.TA","RXI_N.M.TH","RXI_N.M.VE"
2000-06,0.5949,0.9505,0.4705,1.5092,1.8099,1.4770,8.2772,7.8501,7.7934,44.7605,106.1255,3.8000,9.8343,8.6807,6.9147,1.7277,1117.9350,76.7359,8.7471,1.6420,30.8305,39.0868,0.6810
2000-07,0.5870,0.9386,0.4597,1.5076,1.7982,1.4778,8.2794,7.9471,7.7969,44.8405,108.2115,3.8000,9.4192,8.7185,6.8971,1.7414,1115.0750,78.8515,8.9640,1.6519,30.9838,40.3177,0.6859
2000-08,0.5808,0.9045,0.4452,1.4889,1.8091,1.4828,8.2796,8.2459,7.7995,45.7687,108.0804,3.8000,9.2724,8.9526,6.9570,1.7206,1114.4670,78.2826,9.2771,1.7149,31.1061,40.8891,0.6892
2000-09,0.5521,0.8695,0.4171,1.4336,1.8397,1.4864,8.2785,8.5849,7.7985,45.9680,106.8375,3.8000,9.3615,9.2331,7.1805,1.7406,1117.5700,78.7310,9.6853,1.7586,31.1977,41.9920,0.6904
2000-10,0.5280,0.8525,0.4001,1.4506,1.8813,1.5125,8.2785,8.7276,7.7977,46.4252,108.4429,3.8000,9.5370,9.3794,7.4902,1.7525,1131.0990,79.2910,9.9930,1.7745,31.8457,43.3338,0.6929
2000-11,0.5218,0.8552,0.3990,1.4258,1.9483,1.5426,8.2774,8.6992,7.7991,46.8214,109.0095,3.8000,9.5081,9.3524,7.6889,1.7478,1156.5429,80.3805,10.0965,1.7779,32.4333,43.7914,0.6958
2000-12,0.5466,0.8983,0.4297,1.4629,1.9632,1.5219,8.2771,8.3059,7.7991,46.7845,112.2090,3.8000,9.4673,9.0616,7.6439,1.7361,1216.9350,82.0300,9.6604,1.6855,33.1230,43.2460,0.6988
2001-01,0.5552,0.9376,0.4442,1.4775,1.9561,1.5032,8.2776,7.9629,7.7998,46.6138,116.6719,3.8000,9.7688,8.7817,7.7786,1.7380,1272.6343,85.8333,9.4910,1.6305,32.6731,43.1486,0.7000
2001-02,0.5338,0.9205,0.4345,1.4525,2.0060,1.5216,8.2771,8.1103,7.7999,46.5616,116.2337,3.8000,9.7108,8.9180,7.8214,1.7435,1252.8526,87.1358,9.7518,1.6686,32.3300,42.6653,0.7034
2001-03,0.5031,0.9083,0.4182,1.4445,2.0955,1.5587,8.2775,8.2229,7.7999,46.6532,121.5050,3.8000,9.5990,8.9859,7.8980,1.7732,1291.4050,85.7295,10.0516,1.6908,32.6216,43.9878,0.7061
2001-04,0.5016,0.8925,0.4069,1.4348,2.1934,1.5578,8.2771,8.3657,7.7993,46.7886,123.7710,3.8000,9.3276,9.0920,8.0783,1.8118,1327.7571,88.2052,10.2035,1.7131,32.9405,45.4938,0.7104
2001-05,0.5199,0.8753,0.4218,1.4265,2.2926,1.5411,8.2770,8.5256,7.7999,46.9473,121.7682,3.8000,9.1475,9.1380,7.9789,1.8141,1298.8955,90.8477,10.3513,1.7528,33.2032,45.5245,0.7149
2001-06,0.5180,0.8530,0.4141,1.4020,2.3788,1.5245,8.2770,8.7397,7.7997,47.0424,122.3510,3.8000,9.0881,9.3014,8.0595,1.8170,1295.0476,90.3714,10.7930,1.7856,34.3280,45.2633,0.7173
2001-07,0.5089,0.8615,0.4081,1.4148,2.4731,1.5308,8.2769,8.6442,7.7999,47.1781,124.4981,3.8000,9.1682,9.2566,8.2094,1.8233,1305.2381,90.3143,10.7603,1.7570,34.8214,45.6414,0.7227
2001-08,0.5246,0.9014,0.4314,1.4372,2.5122,1.5399,8.2770,8.2632,7.7997,47.1665,121.3670,3.8000,9.1332,8.9427,8.3115,1.7613,1285.6522,89.9935,10.3329,1.6808,34.6391,44.9074,0.7320
2001-09,0.5036,0.9114,0.4173,1.4638,2.6767,1.5679,8.2768,8.1654,7.7997,47.7511,118.6117,3.8000,9.4253,8.7691,8.6756,1.7494,1293.8333,90.1572,10.6353,1.6338,34.5848,44.3311,0.7435
2001-10,0.5042,0.9050,0.4139,1.4501,2.7408,1.5717,8.2768,8.2186,7.7999,48.0514,121.4536,3.8001,9.3391,8.8329,9.2804,1.8113,1302.3636,90.9536,10.5661,1.6357,34.5827,44.7500,0.7432
2001-11,0.5165,0.8883,0.4158,1.4356,2.5481,1.5922,8.2769,8.3832,7.7996,48.0430,122.4055,3.8000,9.2250,8.9296,9.7388,1.8295,1282.1000,92.6700,10.6117,1.6509,34.4975,44.4105,0.7451
2001-12,0.5138,0.8912,0.4157,1.4413,2.3635,1.5788,8.2764,8.3526,7.7989,47.9345,127.5945,3.8000,9.1574,8.9713,11.6761,1.8382,1292.2850,93.1940,10.5753,1.6566,34.6820,43.9515,0.7536
2002-01,0.5170,0.8832,0.4245,1.4322,2.3799,1.5997,8.2771,8.4183,7.7989,48.3533,132.6833,3.8000,9.1636,8.9684,11.6258,1.8394,1316.3381,93.4733,10.4561,1.6709,35.0271,44.0362,0.7624
2002-02,0.5128,0.8707,0.4187,1.4227,2.4242,1.5964,8.2767,8.5343,7.7996,48.7168,133.6426,3.8002,9.1050,8.9492,11.4923,1.8312,1320.5526,93.6500,10.5501,1.6970,35.0732,43.8537,0.8985
2002-03,0.5256,0.8766,0.4333,1.4230,2.3450,1.5877,8.2773,8.4795,7.7997,48.7667,131.0610,3.8000,9.0640,8.8072,11.4863,1.8295,1322.9048,94.9033,10.3324,1.6743,35.0195,43.4152,0.9227
2002-04,0.5352,0.8860,0.4428,1.4429,2.3227,1.5815,8.2772,8.3942,7.8000,48.9386,130.7718,3.8000,9.1649,8.6102,11.0832,1.8285,1318.0909,96.0295,10.3070,1.6542,34.9173,43.4423,0.8714
2002-05,0.5498,0.9170,0.4610,1.4598,2.4753,1.5502,8.2770,8.1098,7.7994,49.0168,126.3750,3.8000,9.5099,8.2050,10.1615,1.8004,1262.2000,96.3182,10.0642,1.5889,34.4536,42.8165,0.9858
2002-06,0.5682,0.9561,0.4886,1.4837,2.7144,1.5318,8.2767,7.7775,7.8000,48.9840,123.2905,3.8000,9.7671,7.7533,10.1841,1.7831,1219.6950,96.4075,9.5376,1.5399,33.8890,42.1600,1.2121
2002-07,0.5538,0.9935,0.4809,1.5565,2.9414,1.5456,8.2768,7.4807,7.8000,48.7877,117.8991,3.8000,9.7792,7.4694,10.1032,1.7524,1179.9868,96.2655,9.3474,1.4718,33.2723,41.2569,1.3174
2002-08,0.5413,0.9781,0.4635,1.5368,3.1082,1.5694,8.2767,7.5948,7.8000,48.6150,118.9927,3.8000,9.8389,7.6042,10.5878,1.7553,1197.5091,96.2805,9.4610,1.4972,33.8841,42.1927,1.3797
2002-09,0.5465,0.9806,0.4702,1.5563,3.3548,1.5761,8.2770,7.5752,7.7999,48.4625,121.0780,3.8000,10.0708,7.5018,10.5967,1.7682,1211.6050,96.2070,9.3400,1.4931,34.5730,42.8933,1.4584
2002-10,0.5502,0.9812,0.4818,1.5575,3.7966,1.5780,8.2772,7.5732,7.7995,48.3882,123.9077,3.8000,10.0941,7.4873,10.3058,1.7843,1240.1909,96.4023,9.2846,1.4932,34.9468,43.6405,1.4405
2002-11,0.5613,1.0013,0.4973,1.5711,3.5924,1.5715,8.2772,7.4201,7.7994,48.2853,121.6079,3.8000,10.1952,7.3157,9.6509,1.7653,1210.2000,96.4263,9.0652,1.4658,34.6732,43.3526,1.3586
2002-12,0.5624,1.0194,0.5108,1.5863,3.6268,1.5592,8.2777,7.2874,7.7988,48.1495,121.8929,3.8000,10.2251,7.1557,8.9479,1.7532,1206.6143,96.7048,8.9303,1.4388,34.7990,43.3181,1.3283
2003-01,0.5829,1.0622,0.5398,1.6175,3.4375,1.5414,8.2775,6.9980,7.7994,47.9571,118.8133,3.8000,10.6223,6.9138,8.6949,1.7363,1176.4524,96.8133,8.6368,1.3765,34.5714,42.7733,1.7145
2003-02,0.5956,1.0785,0.5539,1.6079,3.5955,1.5121,8.2780,6.8920,7.7995,47.7474,119.3379,3.8000,10.9447,7.0004,8.2858,1.7451,1190.3684,96.8795,8.4837,1.3602,34.7342,42.8966,1.6511
2003-03,0.6015,1.0797,0.5537,1.5825,3.4567,1.4761,8.2773,6.8807,7.7991,47.6767,118.6871,3.8000,10.9053,7.2760,8.0506,1.7551,1237.2000,96.9433,8.5440,1.3614,34.7216,42.7829,1.6000
2003-04,0.6100,1.0862,0.5518,1.5739,3.1090,1.4582,8.2772,6.8381,7.7996,47.3909,119.8950,3.8000,10.5887,7.2032,7.6634,1.7771,1231.1045,97.0036,8.4314,1.3783,34.8239,42.9286,1.6000
2003-05,0.6468,1.1556,0.5756,1.6224,2.9517,1.3840,8.2769,6.4268,7.7991,47.1100,117.3681,3.8000,10.2528,6.8145,7.6604,1.7357,1201.2333,97.2305,7.9213,1.3111,34.6970,42.2171,1.6000
2003-06,0.6652,1.1674,0.5815,1.6609,2.8887,1.3525,8.2771,6.3620,7.7988,46.6995,118.3290,3.8000,10.5028,7.0093,7.8588,1.7351,1194.1429,97.2362,7.8116,1.3196,34.6329,41.6752,1.6000
2003-07,0.6607,1.1365,0.5864,1.6221,2.8833,1.3821,8.2773,6.5425,7.7992,46.2200,118.6959,3.8000,10.4581,7.2924,7.5458,1.7551,1181.1636,97.1527,8.0929,1.3611,34.3968,41.8077,1.6000
2003-08,0.6518,1.1155,0.5829,1.5939,3.0053,1.3963,8.2770,6.6653,7.7993,45.9557,118.6624,3.8000,10.7830,7.4096,7.3945,1.7533,1178.6000,96.9748,8.2821,1.3811,34.3181,41.6564,1.6000
2003-09,0.6635,1.1267,0.5843,1.6155,2.9204,1.3634,8.2772,6.5953,7.7850,45.8467,114.8000,3.8000,10.9229,7.2782,7.3060,1.7466,1165.4048,95.2843,8.0426,1.3743,33.9948,40.4829,1.6000
2003-10,0.6948,1.1714,0.6020,1.6792,2.8628,1.3221,8.2768,6.3449,7.7427,45.4036,109.4955,3.8000,11.1796,7.0331,6.9644,1.7345,1169.3409,94.5595,7.6957,1.3222,33.8745,39.7605,1.6000
2003-11,0.7158,1.1710,0.6285,1.6897,2.9150,1.3130,8.2769,6.3526,7.7637,45.5544,109.1778,3.8000,11.1494,7.0054,6.7205,1.7282,1186.3889,96.0106,7.6799,1.3318,34.0361,39.9350,1.6000
2003-12,0.7391,1.2298,0.6471,1.7516,2.9255,1.3128,8.2770,6.0537,7.7645,45.5741,107.7377,3.8000,11.2515,6.7128,6.5374,1.7107,1192.3364,96.4132,7.3395,1.2643,34.0564,39.7450,1.5999
2004-01,0.7717,1.2638,0.6738,1.8255,2.8533,1.2958,8.2770,5.8952,7.7663,45.4560,106.2685,3.8000,10.9203,6.8117,6.9398,1.6965,1183.3450,98.0090,7.2334,1.2391,33.6685,39.1241,1.6000
2004-02,0.7770,1.2640,0.6916,1.8673,2.9342,1.3299,8.2771,5.8956,7.7748,45.2726,106.7079,3.8000,11.0319,6.9508,6.7542,1.6869,1167.5316,98.5074,7.2630,1.2448,33.2137,39.1158,1.8189
2004-03,0.7496,1.2261,0.6607,1.8261,2.9067,1.3286,8.2771,6.0757,7.7930,44.9693,108.5157,3.8000,11.0190,6.9598,6.6140,1.6996,1166.2870,97.5222,7.5322,1.2778,33.2522,39.4696,1.9200
2004-04,0.7443,1.1989,0.6415,1.8031,2.9079,1.3420,8.2769,6.2104,7.7970,43.8918,107.6564,3.8000,11.2701,6.9263,6.5747,1.6849,1152.8636,98.1323,7.6496,1.2969,32.9705,39.4527,1.9200
2004-05,0.7039,1.2000,0.6151,1.7860,3.1023,1.3789,8.2771,6.2021,7.7971,45.1755,112.1960,3.8000,11.5199,6.8428,6.7996,1.7124,1177.8750,98.9288,7.6097,1.2839,33.4442,40.5600,1.9198
2004-06,0.6937,1.2146,0.6284,1.8279,3.1293,1.3578,8.2767,6.1220,7.7980,45.5027,109.4336,3.8000,11.3926,6.8279,6.4216,1.7136,1159.0227,100.9300,7.5323,1.2503,33.5677,40.8268,1.9200
2004-07,0.7161,1.2266,0.6467,1.8438,3.0384,1.3225,8.2767,6.0631,7.8000,46.0557,109.4871,3.8000,11.4678,6.9126,6.1350,1.7121,1158.7000,102.9981,7.5027,1.2452,33.8062,40.9819,1.9200
2004-08,0.7111,1.2191,0.6561,1.8203,3.0018,1.3127,8.2768,6.1007,7.7997,46.3220,110.2336,3.8000,11.3953,6.8369,6.4667,1.7145,1158.0318,103.4364,7.5362,1.2623,34.0232,41.5208,1.9200
2004-09,0.7028,1.2224,0.6594,1.7937,2.8914,1.2881,8.2767,6.0866,7.7995,46.0548,110.0914,3.8000,11.4870,6.8416,6.5349,1.6948,1148.7190,103.3257,7.4356,1.2629,33.8929,41.4738,1.9200
2004-10,0.7337,1.2507,0.6846,1.8077,2.8520,1.2469,8.2765,5.9486,7.7889,45.7355,108.7835,3.8000,11.4037,6.5809,6.3815,1.6767,1141.5700,103.8845,7.2453,1.2330,33.7748,41.2935,1.9181
2004-11,0.7704,1.2997,0.7009,1.8607,2.7877,1.1968,8.2765,5.7178,7.7755,45.0325,104.6990,3.8000,11.3710,6.2700,6.0305,1.6505,1086.4350,104.6320,6.9257,1.1711,32.7770,40.2818,1.9152
2004-12,0.7675,1.3406,0.7149,1.9286,2.7150,1.2189,8.2765,5.5449,7.7760,43.8470,103.8104,3.8000,11.2012,6.1355,5.7235,1.6402,1050.3739,104.7483,6.6969,1.1465,32.1703,39.1835,1.9152
2005-01,0.7668,1.3123,0.7065,1.8797,2.6895,1.2248,8.2765,5.6699,7.7948,43.6150,103.3410,3.8000,11.2627,6.2672,5.9587,1.6377,1037.9825,98.9288,6.8991,1.1792,31.8465,38.7393,1.9152
2005-02,0.7812,1.3013,0.7155,1.8871,2.5971,1.2401,8.2765,5.7195,7.7994,43.5758,104.9442,3.8000,11.1373,6.3960,6.0001,1.6381,1023.1105,99.2726,6.9800,1.1918,31.4976,38.4462,1.9152
2005-03,0.7848,1.3185,0.7300,1.9043,2.7061,1.2160,8.2765,5.6488,7.7994,43.5861,105.2543,3.8000,11.1552,6.2116,6.0328,1.6308,1007.7761,99.3896,6.8954,1.1756,31.1055,38.5939,2.1247
2005-04,0.7738,1.2943,0.7209,1.8961,2.5760,1.2359,8.2765,5.7554,7.7984,43.6419,107.1938,3.8000,11.1121,6.3147,6.1469,1.6511,1010.0667,99.6710,7.0814,1.1954,31.4800,39.5214,2.1446
2005-05,0.7663,1.2697,0.7191,1.8559,2.4554,1.2555,8.2765,5.8628,7.7914,43.4095,106.5952,3.8000,10.9764,6.3656,6.3267,1.6507,1001.8386,99.7910,7.2382,1.2172,31.2652,39.8005,2.1446
2005-06,0.7667,1.2155,0.7083,1.8177,2.4148,1.2402,8.2765,6.1247,7.7755,43.5245,108.7473,3.8000,10.8197,6.4936,6.7396,1.6723,1012.4600,99.9455,7.6229,1.2665,31.3473,40.9168,2.1446
2005-07,0.7524,1.2041,0.6789,1.7507,2.3702,1.2229,8.2264,6.1943,7.7751,43.4340,111.9535,3.7872,10.6724,6.5783,6.6966,1.6815,1036.5600,100.2830,7.8263,1.2945,31.8855,41.6995,2.1446
2005-08,0.7614,1.2295,0.6956,1.7944,2.3609,1.2043,8.1017,6.0665,7.7709,43.5500,110.6065,3.7589,10.6862,6.4367,6.4599,1.6623,1021.6804,100.7383,7.5951,1.2629,32.0757,41.1317,2.1446
2005-09,0.7651,1.2234,0.6987,1.8064,2.2949,1.1777,8.0919,6.0973,7.7618,43.8462,111.2390,3.7689,10.7858,6.3830,6.3661,1.6820,1029.8433,101.3324,7.6300,1.2671,32.9248,41.0405,2.1446
2005-10,0.7535,1.2022,0.6983,1.7651,2.2536,1.1774,8.0895,6.2064,7.7559,44.7575,114.8695,3.7735,10.8354,6.5103,6.5878,1.6915,1045.8775,101.4845,7.8433,1.2880,33.4675,40.8950,2.1446
2005-11,0.7353,1.1789,0.6897,1.7349,2.2109,1.1815,8.0840,6.3277,7.7538,45.6315,118.4540,3.7782,10.6715,6.6399,6.6554,1.6981,1040.7600,101.7995,8.1157,1.3110,33.5800,41.0970,2.1447
2005-12,0.7423,1.1861,0.6947,1.7458,2.2809,1.1615,8.0755,6.2844,7.7531,45.5633,118.4624,3.7780,10.6266,6.7242,6.3480,1.6738,1022.3810,101.9767,7.9518,1.3053,33.2861,41.0757,2.1446
2006-01,0.7505,1.2126,0.6872,1.7686,2.2666,1.1572,8.0654,6.1530,7.7537,44.2010,115.4765,3.7530,10.5422,6.6287,6.0760,1.6310,981.4350,102.0160,7.6697,1.2773,32.0350,39.5185,2.1446
2006-02,0.7418,1.1940,0.6735,1.7480,2.1587,1.1489,8.0512,6.2514,7.7593,44.2300,117.8605,3.7276,10.4842,6.7526,6.1153,1.6286,969.8447,102.1942,7.8226,1.3052,32.3189,39.3432,2.1446
2006-03,0.7266,1.2028,0.6342,1.7442,2.1528,1.1573,8.0350,6.2025,7.7591,44.3378,117.2778,3.7040,10.7493,6.6317,6.2436,1.6211,974.7109,102.6478,7.8109,1.3050,32.4587,38.9470,2.1446
2006-04,0.7369,1.2273,0.6220,1.7680,2.1281,1.1441,8.0143,6.0798,7.7561,44.8245,117.0695,3.6626,11.0489,6.3922,6.0811,1.6008,952.5950,102.6345,7.6005,1.2830,32.2880,37.9520,2.1446
2006-05,0.7639,1.2767,0.6311,1.8687,2.1697,1.1100,8.0131,5.8398,7.7538,45.1959,111.7305,3.6091,11.0908,6.1040,6.3128,1.5755,940.8168,102.8382,7.3050,1.2190,31.7368,37.9468,2.1445
2006-06,0.7399,1.2661,0.6190,1.8435,2.2493,1.1137,8.0042,5.8897,7.7636,45.8886,114.6250,3.6638,11.3934,6.2070,6.9738,1.5912,954.4500,103.5245,7.2949,1.2321,32.4395,38.3486,2.1446
2006-07,0.7528,1.2681,0.6178,1.8443,2.1883,1.1294,7.9897,5.8826,7.7734,46.3675,115.7670,3.6679,10.9830,6.2617,7.0688,1.5837,950.8100,103.9565,7.2654,1.2376,32.6170,37.9690,2.1446
2006-08,0.7631,1.2810,0.6348,1.8941,2.1553,1.1182,7.9722,5.8236,7.7762,46.4461,115.9243,3.6730,10.8735,6.2423,6.9503,1.5754,960.9522,103.6691,7.1890,1.2318,32.7609,37.5870,2.1446
2006-09,0.7549,1.2722,0.6551,1.8839,2.1679,1.1161,7.9334,5.8633,7.7825,46.0105,117.2145,3.6699,10.9888,6.5008,7.4465,1.5803,952.2900,102.5950,7.2844,1.2455,32.9035,37.4270,2.1446
2006-10,0.7544,1.2617,0.6621,1.8765,2.1458,1.1285,7.9018,5.9085,7.7849,45.3552,118.6090,3.6762,10.8854,6.6591,7.6300,1.5775,952.6429,105.7181,7.3338,1.2602,33.1938,37.2814,2.1446
2006-11,0.7728,1.2888,0.6693,1.9125,2.1555,1.1359,7.8622,5.7858,7.7816,44.7257,117.3205,3.6413,10.9133,6.3991,7.2455,1.5558,935.4143,107.7200,7.0612,1.2356,32.8081,36.5010,2.1446
2006-12,0.7858,1.3205,0.6933,1.9629,2.1476,1.1532,7.8219,5.6452,7.7733,44.4835,117.3220,3.5477,10.8546,6.1826,7.0345,1.5401,924.9800,107.7905,6.8398,1.2099,32.5115,35.6940,2.1446
2007-01,0.7826,1.2993,0.6947,1.9587,2.1376,1.1763,7.7876,5.7364,7.8000,44.2062,120.4471,3.5065,10.9559,6.3656,7.1898,1.5373,936.7619,108.5219,6.9901,1.2431,32.7695,35.1890,2.1446
2007-02,0.7830,1.3080,0.6934,1.9589,2.0939,1.1710,7.7502,5.6981,7.8114,44.0195,120.5047,3.4949,10.9951,6.1860,7.1755,1.5333,936.9000,108.6842,7.0200,1.2393,32.9684,33.8884,2.1446
2007-03,0.7932,1.3246,0.6995,1.9474,2.0883,1.1682,7.7369,5.6232,7.8132,43.7936,117.2600,3.4894,11.1144,6.1401,7.3525,1.5242,942.8841,109.2941,7.0171,1.2178,33.0095,32.6423,2.1446
2007-04,0.8273,1.3513,0.7345,1.9879,2.0302,1.1350,7.7247,5.5155,7.8154,42.0176,118.9324,3.4364,10.9802,6.0098,7.1026,1.5150,930.6905,109.3595,6.8371,1.2124,33.1452,32.4210,2.1446
2007-05,0.8254,1.3518,0.7334,1.9842,1.9836,1.0951,7.6773,5.5120,7.8187,40.5686,120.7732,3.4002,10.8221,6.0220,7.0148,1.5231,927.5636,110.7995,6.8094,1.2211,33.2777,32.8177,2.1446
2007-06,0.8423,1.3421,0.7570,1.9867,1.9323,1.0651,7.6333,5.5463,7.8142,40.5905,122.6886,3.4444,10.8330,5.9980,7.1515,1.5367,927.8667,110.9662,6.9485,1.2330,32.9743,32.3176,2.1446
2007-07,0.8677,1.3726,0.7862,2.0355,1.8812,1.0502,7.5757,5.4199,7.8197,40.2738,121.4148,3.4397,10.8146,5.7807,6.9730,1.5156,918.1190,111.6724,6.6933,1.2069,32.8095,30.3867,2.1446
2007-08,0.8291,1.3626,0.7259,2.0110,1.9620,1.0579,7.5734,5.4621,7.8155,40.6791,116.7335,3.4826,11.0438,5.8492,7.2153,1.5226,934.4848,112.1839,6.8429,1.2027,32.9617,31.7961,2.1446
2007-09,0.8461,1.3910,0.7188,2.0184,1.9023,1.0267,7.5210,5.3563,7.7824,40.1735,115.0435,3.4691,11.0319,5.6256,7.1007,1.5110,928.5950,113.3415,6.6713,1.1852,33.0100,32.0565,2.1446
2007-10,0.8996,1.4233,0.7603,2.0449,1.7987,0.9754,7.5019,5.2363,7.7545,39.3661,115.8661,3.3735,10.8214,5.4023,6.7574,1.4650,914.9435,112.8583,6.4439,1.1741,32.5473,31.5248,2.1446
2007-11,0.8961,1.4683,0.7631,2.0701,1.7669,0.9672,7.4210,5.0766,7.7774,39.3267,111.0729,3.3588,10.8811,5.4156,6.7049,1.4466,918.8095,110.4181,6.3242,1.1233,32.3275,31.3476,2.1446
2007-12,0.8719,1.4559,0.7690,2.0161,1.7852,1.0021,7.3682,5.1235,7.7983,39.3750,112.4490,3.3324,10.8463,5.5000,6.8376,1.4487,931.0950,108.8910,6.4764,1.1402,32.4115,30.1580,2.1446
2008-01,0.8823,1.4728,0.7740,1.9702,1.7710,1.0099,7.2405,5.0575,7.8044,39.2676,107.8181,3.2653,10.9057,5.3993,6.9962,1.4299,942.0571,108.1557,6.3978,1.1006,32.3586,30.3048,2.1446
2008-02,0.9133,1.4759,0.7969,1.9646,1.7290,0.9986,7.1644,5.0507,7.7963,39.6735,107.0300,3.2216,10.7679,5.3851,7.6578,1.4106,944.0050,107.8270,6.3450,1.0890,31.6125,31.1740,2.1446
2008-03,0.9221,1.5520,0.8004,2.0015,1.7090,1.0029,7.0722,4.8043,7.7813,40.1452,100.7562,3.1841,10.7328,5.1495,7.9921,1.3843,981.7348,107.6838,6.0613,1.0126,30.5771,31.4043,2.1446
2008-04,0.9309,1.5754,0.7897,1.9816,1.6863,1.0137,6.9997,4.7354,7.7910,39.9668,102.6777,3.1604,10.5146,5.0541,7.7585,1.3643,986.8636,107.7791,5.9470,1.0138,30.3555,31.5582,2.1446
2008-05,0.9492,1.5554,0.7777,1.9650,1.6585,0.9993,6.9725,4.7963,7.7988,42.0019,104.3595,3.2127,10.4381,5.0571,7.6076,1.3659,1034.1333,107.7705,5.9887,1.0448,30.5890,32.0262,2.1446
2008-06,0.9511,1.5562,0.7616,1.9664,1.6179,1.0166,6.8993,4.7926,7.8073,42.7633,106.9152,3.2568,10.3269,5.1351,7.9367,1.3679,1031.4857,107.7633,6.0249,1.0371,30.3705,33.1752,2.1446
2008-07,0.9620,1.5759,0.7546,1.9888,1.5900,1.0130,6.8355,4.7335,7.8001,42.7027,106.8518,3.2476,10.2094,5.1058,7.6114,1.3591,1015.0545,107.6086,6.0015,1.0283,30.4141,33.4705,2.1446
2008-08,0.8815,1.4955,0.7091,1.8865,1.6127,1.0535,6.8462,4.9894,7.8076,42.9057,109.3624,3.3300,10.1154,5.3331,7.6651,1.4052,1046.1143,107.7181,6.2845,1.0841,31.2205,33.8195,2.1446
2008-09,0.8168,1.4342,0.6739,1.7973,1.8031,1.0582,6.8307,5.2020,7.7854,45.5300,106.5748,3.4405,10.6633,5.6958,8.0753,1.4297,1134.8667,107.8233,6.6816,1.1102,31.9924,34.2381,2.1446
2008-10,0.6870,1.3266,0.6077,1.6862,2.1810,1.1847,6.8358,5.6253,7.7588,48.6155,99.9659,3.5222,12.6593,6.4973,9.7800,1.4784,1329.1877,108.1661,7.4435,1.1429,32.7025,34.4209,2.1446
2008-11,0.6591,1.2744,0.5664,1.5327,2.2704,1.2171,6.8281,5.8448,7.7507,48.8517,96.9656,3.5843,13.1186,6.9290,10.1112,1.5076,1398.7044,109.9594,7.9612,1.1910,33.1028,35.0350,2.1446
2008-12,0.6719,1.3511,0.5597,1.4854,2.3954,1.2337,6.8539,5.5239,7.7504,48.5132,91.2750,3.5483,13.4167,7.0159,9.9227,1.4769,1361.5727,111.4464,8.0124,1.1404,33.1555,35.0086,2.1446
2009-01,0.6754,1.3244,0.5510,1.4462,2.3079,1.2248,6.8360,5.6284,7.7563,48.6995,90.1205,3.5705,13.8839,6.9566,9.9076,1.4913,1354.3975,113.7685,8.1044,1.1267,33.3695,34.8710,2.1446
2009-02,0.6504,1.2797,0.5160,1.4422,2.3230,1.2452,6.8363,5.8226,7.7534,49.2484,92.9158,3.6345,14.6066,6.8710,9.9773,1.5178,1439.5842,114.1026,8.5455,1.1639,34.2389,35.3089,2.1446
2009-03,0.6666,1.3050,0.5336,1.4170,2.3161,1.2645,6.8360,5.7137,7.7530,51.1291,97.8550,3.6726,14.6466,6.7855,9.9536,1.5296,1449.6159,114.2836,8.5727,1.1555,34.3041,35.7368,2.1446
2009-04,0.7158,1.3199,0.5729,1.4712,2.2027,1.2242,6.8306,5.6437,7.7501,49.9655,98.9200,3.6053,13.4035,6.6557,8.9644,1.5028,1332.1250,117.3068,8.2297,1.1481,33.6009,35.4036,2.1446
2009-05,0.7648,1.3646,0.6014,1.5418,2.0689,1.1528,6.8235,5.4585,7.7510,48.5100,96.6445,3.5218,13.1895,6.4504,8.3741,1.4611,1254.3450,116.6720,7.7602,1.1076,32.8695,34.6240,2.1446
2009-06,0.8025,1.4014,0.6386,1.6369,1.9586,1.1264,6.8334,5.3123,7.7505,47.6736,96.6145,3.5156,13.3414,6.3915,8.0332,1.4522,1259.2932,114.8105,7.7670,1.0809,32.7700,34.1036,2.1446
